CurveName,Tenor,NPV,Duration,Convexity
FITTED_NELSON_SIEGEL:FLAT_ZERO,5 Years,102.949290,4.492974,21.562563
FITTED_NELSON_SIEGEL:FLAT_ZERO,10 Years,103.261070,8.014400,73.671796
FITTED_NELSON_SIEGEL:FLAT_ZERO,20 Years,99.719008,12.675140,210.678501
FITTED_NELSON_SIEGEL:FLAT_ZERO,30 Years,94.857215,14.829901,325.249847
FITTED_NELSON_SIEGEL:CONSTANT_ZERO,5 Years,102.949290,4.492974,21.562563
FITTED_NELSON_SIEGEL:CONSTANT_ZERO,10 Years,103.261070,8.014400,73.671796
FITTED_NELSON_SIEGEL:CONSTANT_ZERO,20 Years,99.719008,12.675140,210.678501
FITTED_NELSON_SIEGEL:CONSTANT_ZERO,30 Years,95.243439,14.891436,327.580801
FITTED_NELSON_SIEGEL:LINEARLY_GRADED_ZERO,5 Years,102.949290,4.492974,21.562563
FITTED_NELSON_SIEGEL:LINEARLY_GRADED_ZERO,10 Years,103.261070,8.014400,73.671796
FITTED_NELSON_SIEGEL:LINEARLY_GRADED_ZERO,20 Years,99.719008,12.675140,210.678501
FITTED_NELSON_SIEGEL:LINEARLY_GRADED_ZERO,30 Years,94.860147,14.830370,325.267617
FITTED_NELSON_SIEGEL:ROLLING_AVERAGE_ZERO,5 Years,102.949290,4.492974,21.562563
FITTED_NELSON_SIEGEL:ROLLING_AVERAGE_ZERO,10 Years,103.261070,8.014400,73.671796
FITTED_NELSON_SIEGEL:ROLLING_AVERAGE_ZERO,20 Years,99.719008,12.675140,210.678501
FITTED_NELSON_SIEGEL:ROLLING_AVERAGE_ZERO,30 Years,94.932401,14.841919,325.705097
FITTED_NELSON_SIEGEL_SVENSSON:FLAT_FORWARD,5 Years,103.782945,4.496721,21.587006
FITTED_NELSON_SIEGEL_SVENSSON:FLAT_FORWARD,10 Years,105.879549,8.053353,74.157816
FITTED_NELSON_SIEGEL_SVENSSON:FLAT_FORWARD,20 Years,101.137311,12.672639,210.170323
FITTED_NELSON_SIEGEL_SVENSSON:FLAT_FORWARD,30 Years,89.440710,13.696023,282.323508
FITTED_NELSON_SIEGEL_SVENSSON:CONSTANT_FORWARD,5 Years,103.782945,4.496721,21.587006
FITTED_NELSON_SIEGEL_SVENSSON:CONSTANT_FORWARD,10 Years,105.879549,8.053353,74.157816
FITTED_NELSON_SIEGEL_SVENSSON:CONSTANT_FORWARD,20 Years,101.137311,12.672639,210.170323
FITTED_NELSON_SIEGEL_SVENSSON:CONSTANT_FORWARD,30 Years,89.449755,13.697672,282.385976
FITTED_NELSON_SIEGEL_SVENSSON:LINEARLY_GRADED_FORWARD,5 Years,103.782945,4.496721,21.587006
FITTED_NELSON_SIEGEL_SVENSSON:LINEARLY_GRADED_FORWARD,10 Years,105.879549,8.053353,74.157816
FITTED_NELSON_SIEGEL_SVENSSON:LINEARLY_GRADED_FORWARD,20 Years,101.137311,12.672639,210.170323
FITTED_NELSON_SIEGEL_SVENSSON:LINEARLY_GRADED_FORWARD,30 Years,89.440779,13.696036,282.323988
FITTED_NELSON_SIEGEL_SVENSSON:ROLLING_AVERAGE_FORWARD,5 Years,103.782945,4.496721,21.587006
FITTED_NELSON_SIEGEL_SVENSSON:ROLLING_AVERAGE_FORWARD,10 Years,105.879549,8.053353,74.157816
FITTED_NELSON_SIEGEL_SVENSSON:ROLLING_AVERAGE_FORWARD,20 Years,101.137311,12.672639,210.170323
FITTED_NELSON_SIEGEL_SVENSSON:ROLLING_AVERAGE_FORWARD,30 Years,89.442483,13.696347,282.335756
FITTED_NELSON_SIEGEL_SVENSSON:FLAT_ZERO,5 Years,103.781356,4.496727,21.587051
FITTED_NELSON_SIEGEL_SVENSSON:FLAT_ZERO,10 Years,105.897044,8.053697,74.162257
FITTED_NELSON_SIEGEL_SVENSSON:FLAT_ZERO,20 Years,101.259076,12.680466,210.364552
FITTED_NELSON_SIEGEL_SVENSSON:FLAT_ZERO,30 Years,89.736935,13.742196,283.983273
FITTED_NELSON_SIEGEL_SVENSSON:CONSTANT_ZERO,5 Years,103.781356,4.496727,21.587051
FITTED_NELSON_SIEGEL_SVENSSON:CONSTANT_ZERO,10 Years,105.897044,8.053697,74.162257
FITTED_NELSON_SIEGEL_SVENSSON:CONSTANT_ZERO,20 Years,101.259076,12.680466,210.364552
FITTED_NELSON_SIEGEL_SVENSSON:CONSTANT_ZERO,30 Years,90.456666,13.871589,288.885227
FITTED_NELSON_SIEGEL_SVENSSON:LINEARLY_GRADED_ZERO,5 Years,103.781356,4.496727,21.587051
FITTED_NELSON_SIEGEL_SVENSSON:LINEARLY_GRADED_ZERO,10 Years,105.897044,8.053697,74.162257
FITTED_NELSON_SIEGEL_SVENSSON:LINEARLY_GRADED_ZERO,20 Years,101.259076,12.680466,210.364552
FITTED_NELSON_SIEGEL_SVENSSON:LINEARLY_GRADED_ZERO,30 Years,89.742312,13.743170,284.020190
FITTED_NELSON_SIEGEL_SVENSSON:ROLLING_AVERAGE_ZERO,5 Years,103.781356,4.496727,21.587051
FITTED_NELSON_SIEGEL_SVENSSON:ROLLING_AVERAGE_ZERO,10 Years,105.897044,8.053697,74.162257
FITTED_NELSON_SIEGEL_SVENSSON:ROLLING_AVERAGE_ZERO,20 Years,101.259076,12.680466,210.364552
FITTED_NELSON_SIEGEL_SVENSSON:ROLLING_AVERAGE_ZERO,30 Years,89.927321,13.776625,285.287592
FITTED_EXPONENTIAL_SPLINES:FLAT_FORWARD,5 Years,104.143558,4.498026,21.595317
FITTED_EXPONENTIAL_SPLINES:FLAT_FORWARD,10 Years,106.066253,8.052889,74.145207
FITTED_EXPONENTIAL_SPLINES:FLAT_FORWARD,20 Years,100.506647,12.619153,208.850576
FITTED_EXPONENTIAL_SPLINES:FLAT_FORWARD,30 Years,89.477826,13.711657,283.308375
FITTED_EXPONENTIAL_SPLINES:CONSTANT_FORWARD,5 Years,104.143558,4.498026,21.595317
FITTED_EXPONENTIAL_SPLINES:CONSTANT_FORWARD,10 Years,106.066253,8.052889,74.145207
FITTED_EXPONENTIAL_SPLINES:CONSTANT_FORWARD,20 Years,100.506647,12.619153,208.850576
FITTED_EXPONENTIAL_SPLINES:CONSTANT_FORWARD,30 Years,89.486926,13.713314,283.371099
FITTED_EXPONENTIAL_SPLINES:LINEARLY_GRADED_FORWARD,5 Years,104.143558,4.498026,21.595317
FITTED_EXPONENTIAL_SPLINES:LINEARLY_GRADED_FORWARD,10 Years,106.066253,8.052889,74.145207
FITTED_EXPONENTIAL_SPLINES:LINEARLY_GRADED_FORWARD,20 Years,100.506647,12.619153,208.850576
FITTED_EXPONENTIAL_SPLINES:LINEARLY_GRADED_FORWARD,30 Years,89.477895,13.711670,283.308856
FITTED_EXPONENTIAL_SPLINES:ROLLING_AVERAGE_FORWARD,5 Years,104.143558,4.498026,21.595317
FITTED_EXPONENTIAL_SPLINES:ROLLING_AVERAGE_FORWARD,10 Years,106.066253,8.052889,74.145207
FITTED_EXPONENTIAL_SPLINES:ROLLING_AVERAGE_FORWARD,20 Years,100.506647,12.619153,208.850576
FITTED_EXPONENTIAL_SPLINES:ROLLING_AVERAGE_FORWARD,30 Years,89.479936,13.712041,283.322919
FITTED_EXPONENTIAL_SPLINES:FLAT_ZERO,5 Years,104.136790,4.498033,21.595373
